Feature,Importance
"Lat Long_34.091829, -118.491244",0.00012804157634620122
"Lat Long_37.329725, -120.306399",0.00012801423815742856
"Lat Long_37.279689, -121.954567",0.000127584719172489
City_Hawaiian Gardens,0.000127470269384047
City_Anderson,0.00012744374339192393
City_Scotts Valley,0.00012738657020444665
"Lat Long_35.858054, -119.305858",0.0001272806456878199
City_Hamilton City,0.00012725253177478543
"Lat Long_39.061227, -120.179546",0.00012713320705240336
"Lat Long_32.707892, -117.05512",0.00012710275334715124
"Lat Long_40.310119, -123.909449",0.00012706640278448562
City_Maricopa,0.00012703782720214216
City_Canyon Country,0.00012699500488433886
City_Igo,0.00012687150225837237
City_Willits,0.0001267419050199239
City_Fowler,0.00012673711027540635
"Lat Long_34.818227, -120.418784",0.00012649059329207846
"Lat Long_37.333851, -121.891147",0.00012646285236217095
"Lat Long_34.613476, -118.256358",0.00012642804218509755
"Lat Long_34.624399, -120.137875",0.00012642283504703491
City_Lee Vining,0.00012604110713642372
"Lat Long_38.733714, -120.795213",0.00012598546899181403
"Lat Long_37.449551, -122.183762",0.0001256248305998502
City_Biggs,0.00012560397427510505
"Lat Long_33.752938, -116.230055",0.00012555457447484521
City_Yosemite National Park,0.00012553327739582925
"Lat Long_37.62984, -122.120843",0.00012553240077182743
City_Murrieta,0.0001250907548990976
City_Ukiah,0.00012498450949095704
"Lat Long_34.196837, -118.142236",0.00012490146333414844
"Lat Long_33.994676, -117.372498",0.00012484331168554808
City_Cutler,0.00012471303996013553
"Lat Long_37.458367, -119.345011",0.00012458917480301425
City_Somerset,0.0001245449621220457
City_Menlo Park,0.00012450918252187828
"Lat Long_35.710244, -118.881679",0.0001241094681447332
City_La Verne,0.0001240455488466262
"Lat Long_32.765299, -117.122565",0.000123989679720566
"Lat Long_35.097323, -118.171288",0.00012377346322665293
"Lat Long_36.625792, -119.672483",0.0001237002734825785
"Lat Long_36.687292, -120.437354",0.00012369519928502175
"Lat Long_33.674583, -114.71612",0.00012353713695672938
"Lat Long_33.569186, -117.640055",0.0001235108052012408
City_Arnold,0.00012344571932041624
"Lat Long_34.89326, -116.505958",0.00012339441197087555
"Lat Long_33.53604, -116.119222",0.00012338219263777886
"Lat Long_32.64164, -116.985026",0.0001232898250379039
City_Delhi,0.0001230703820115841
City_Woody,0.00012282912749724757
City_Meadow Vista,0.00012260687866612766
"Lat Long_37.57028, -122.365778",0.0001223410563138385
"Lat Long_33.925833, -117.559639",0.0001222287682016723
"Lat Long_38.432145, -120.77069",0.00012195492631123893
"Lat Long_32.677097, -116.304991",0.00012189329662039407
City_Thermal,0.00012158627898622587
City_Wallace,0.00012126784145577282
"Lat Long_34.037342, -119.80079",0.00012079701932808777
City_Witter Springs,0.00012072544223394729
"Lat Long_34.049841, -118.33846",0.00012069896665891765
City_San Simeon,0.00012068957768250662
City_Banning,0.00012066098417055756
City_Nubieber,0.00012059789901808111
"Lat Long_37.716186, -121.025836",0.00012050526742303645
"Lat Long_37.946282, -121.139499",0.00012047290882162766
"Lat Long_32.677716, -117.047666",0.00012044937212299805
"Lat Long_40.346634, -120.386422",0.0001204314718765214
"Lat Long_33.783047, -118.1486",0.00012039657960044471
"Lat Long_39.578792, -120.780786",0.00012033447018137868
City_Sherman Oaks,0.00012030814891871662
City_Greenfield,0.00012029781939453264
"Lat Long_33.876482, -118.284077",0.00012017690376994255
City_South El Monte,0.00012013005545901344
"Lat Long_40.965011, -124.015255",0.00012007910140267147
City_Los Altos,0.00011999034072690285
"Lat Long_36.413433, -118.854708",0.00011992385144413384
City_Landers,0.00011990854281336178
"Lat Long_38.626128, -121.328011",0.00011990674164567284
"Lat Long_36.878709, -119.7645",0.00011977026288347245
"Lat Long_32.649787, -116.2237",0.00011963294085278213
"Lat Long_33.897253, -117.792202",0.00011961145423799347
City_Wishon,0.00011958551789651448
"Lat Long_34.042286, -117.756106",0.00011929019920300777
City_Calexico,0.00011924015023829613
City_Ballico,0.00011922797721614602
"Lat Long_37.834341, -122.26437",0.00011909296608650268
City_Corcoran,0.00011907551380838026
City_San Pablo,0.0001187769044346782
"Lat Long_37.266388, -122.26308",0.00011877108169980854
"Lat Long_33.044541, -116.833922",0.000118518971347247
"Lat Long_38.830739, -122.196202",0.0001183001445936069
"Lat Long_35.073777, -118.652112",0.00011819759613624538
City_Dixon,0.00011803018670128374
City_Rosemead,0.00011794871078437883
City_La Grange,0.00011792531630938261
City_El Sobrante,0.00011785613111292702
"Lat Long_38.759751, -121.288545",0.00011784008560496723
City_Weott,0.00011779739087867965
"Lat Long_39.873371, -123.741474",0.00011775931866690621
"Lat Long_35.405722, -117.773354",0.00011763653900280365
City_Kernville,0.00011761808825296838
City_Princeton,0.00011754409790845769
"Lat Long_34.19225, -118.776874",0.00011751635353864162
City_White Water,0.00011751403709635308
"Lat Long_36.008958, -118.891593",0.0001175052165085237
"Lat Long_41.764869, -122.671316",0.00011740349002217192
"Lat Long_39.178337, -120.162806",0.00011739777803550865
City_Rancho Santa Fe,0.00011737026231126987
City_Bellflower,0.0001172779025488087
"Lat Long_37.924838, -122.289145",0.0001171775079402512
"Lat Long_37.321233, -120.656354",0.00011713868719625136
"Lat Long_39.298065, -123.25211",0.00011704192638041389
"Lat Long_39.786755, -120.445626",0.00011691096187800044
"Lat Long_40.845738, -120.322219",0.00011676334139666531
"Lat Long_37.827946, -122.107185",0.0001167441979037299
"Lat Long_40.524535, -122.647172",0.0001166657442654972
City_Red Bluff,0.00011635972163192711
"Lat Long_37.781304, -122.461522",0.00011621873330955914
"Lat Long_37.739113, -122.175602",0.00011618127779420327
"Lat Long_38.431407, -120.8421",0.00011607091056866212
City_Dillon Beach,0.0001159470044431659
City_Westwood,0.00011561549210338865
"Lat Long_37.80707, -122.297401",0.00011552808788741934
"Lat Long_40.582399, -122.195512",0.00011539730867750521
"Lat Long_33.807864, -117.923782",0.0001153335523162664
"Lat Long_36.810568, -121.503022",0.0001153201810501511
"Lat Long_32.948262, -117.256086",0.00011526693162224521
"Lat Long_33.850452, -117.726668",0.00011510206779763205
City_Lawndale,0.0001151020615861043
City_Woodbridge,0.00011493983291367226
City_Loma Mar,0.00011455185664393414
"Lat Long_33.991782, -118.479229",0.00011414814193215293
"Lat Long_39.884395, -122.587513",0.00011403392074877913
City_Valley Center,0.000113886944925492
"Lat Long_37.587494, -121.862856",0.00011357296550617047
"Lat Long_33.890853, -118.297967",0.00011354936224258064
"Lat Long_37.907777, -122.127161",0.00011312107210698917
"Lat Long_37.954089, -121.329761",0.00011300688944578056
"Lat Long_33.786738, -117.982564",0.00011300365713620308
City_Willows,0.00011295876925989802
City_Guinda,0.00011280894119733481
City_Lafayette,0.0001127682950992542
City_Newcastle,0.00011276743950137007
"Lat Long_34.057256, -117.667677",0.00011265543508851895
"Lat Long_40.485849, -124.163234",0.00011264140453175511
"Lat Long_32.807867, -117.060993",0.00011247794239775822
City_Imperial,0.00011240764706068509
City_Saratoga,0.00011208788983323109
City_Tehachapi,0.00011208105654969978
"Lat Long_34.11572, -118.192754",0.00011203005693603218
"Lat Long_34.422519, -118.420717",0.00011198959826181994
"Lat Long_34.1528, -118.000482",0.00011194662554108268
"Lat Long_33.828779, -117.848299",0.00011191391779600986
"Lat Long_37.421299, -120.599587",0.00011187735686715123
City_Planada,0.00011168322333240318
City_Bayside,0.00011162962644046219
"Lat Long_33.936291, -118.332639",0.00011157818929734297
"Lat Long_41.486953, -120.913975",0.00011150732937424996
City_Tustin,0.00011150170844094638
City_Middletown,0.00011142220285601552
City_Palermo,0.0001113918949813543
"Lat Long_39.203817, -121.19584",0.00011134980146480162
"Lat Long_35.852892, -118.397782",0.00011128283618480899
City_Groveland,0.00011121347849172631
"Lat Long_38.544002, -121.685559",0.00011115647918373579
"Lat Long_32.85723, -117.209774",0.00011114175914962172
"Lat Long_38.585826, -121.376263",0.00011100619013303674
"Lat Long_33.822295, -118.26411",0.00011093687319285538
"Lat Long_37.394536, -120.890747",0.00011079964591588617
City_Forbestown,0.00011050458986942884
"Lat Long_34.105493, -117.660934",0.0001104074263089582
"Lat Long_38.486938, -121.395805",0.0001103357302524389
"Lat Long_41.082472, -121.195215",0.0001102044607579561
City_Covelo,0.00010992233487623057
City_Los Osos,0.00010980242025114284
"Lat Long_34.424926, -117.184503",0.00010970280155752499
"Lat Long_36.841655, -119.797113",0.00010967782916909207
"Lat Long_36.315979, -119.710852",0.00010961749948216065
City_Greenview,0.00010953790882752996
"Lat Long_32.912664, -116.635387",0.00010945136845073124
City_Sunnyvale,0.000109439238583857
"Lat Long_40.726949, -124.217378",0.000109183858955661
City_Pacific Palisades,0.00010872123682991294
"Lat Long_34.04622, -118.053753",0.0001086843896622172
City_Bodega Bay,0.00010868043842936753
City_Branscomb,0.00010862329080985639
"Lat Long_35.28952, -116.092214",0.00010856513776962726
City_Weimar,0.00010847276280833185
City_Pine Grove,0.00010827960956131245
"Lat Long_37.789168, -122.395009",0.00010797797560183312
City_Sunol,0.00010780288123809616
"Lat Long_37.386978, -122.177746",0.00010775232514099457
"Lat Long_34.156758, -117.404686",0.00010768500199337054
"Lat Long_39.003358, -121.022539",0.00010750839284649686
City_Parlier,0.00010740056578809336
City_Lockwood,0.00010726011000030285
City_Los Banos,0.00010724032866832853
City_Castroville,0.00010722582244179386
"Lat Long_36.77462, -121.664714",0.00010714445956363169
City_Nuevo,0.00010710873449190243
"Lat Long_39.710591, -123.682799",0.00010706090271019923
"Lat Long_34.153733, -118.593408",0.00010698694291487148
City_Rosamond,0.00010697020632197539
"Lat Long_33.098018, -117.258203",0.00010696383931771602
City_Loomis,0.00010689408176762706
"Lat Long_37.327069, -121.916819",0.00010687779716780227
"Lat Long_39.117537, -122.284654",0.00010668782879161198
"Lat Long_38.805481, -120.13287",0.00010661736520898848
"Lat Long_34.005439, -118.477507",0.0001065501768305686
City_Hornbrook,0.0001064899546221218
City_Corona Del Mar,0.0001064474986239289
City_Moraga,0.00010634136079176713
City_Cazadero,0.00010603660964658591
"Lat Long_37.84551, -122.235181",0.00010589313003289885
"Lat Long_36.722898, -121.633648",0.0001057508452866924
"Lat Long_37.808731, -122.238708",0.00010572800738780752
"Lat Long_34.827662, -118.999073",0.00010571080943775844
"Lat Long_39.432127, -121.099287",0.00010564850705435804
"Lat Long_40.053159, -123.995867",0.00010561668905874409
"Lat Long_34.061634, -117.893169",0.00010525230013747759
"Lat Long_37.45809, -122.115398",0.00010517978182629945
"Lat Long_34.130861, -118.68346",0.0001050951699739162
"Lat Long_38.434362, -122.86891",0.0001048917301637146
"Lat Long_37.803883, -122.208417",0.00010487429914964599
"Lat Long_33.782346, -117.635263",0.00010480923914097532
City_Sequoia National Park,0.00010475174995020437
"Lat Long_40.586588, -122.903677",0.00010459264652582695
"Lat Long_40.637105, -121.906949",0.00010432044625374974
"Lat Long_41.280478, -121.160249",0.00010420951608096818
"Lat Long_33.475493, -117.219551",0.000104102500109091
"Lat Long_40.142256, -123.852927",0.00010397880735472677
"Lat Long_37.820894, -122.369725",0.00010379230326192118
"Lat Long_37.873283, -121.292034",0.00010376861618863573
"Lat Long_40.949012, -123.655847",0.00010371297510821631
City_El Dorado Hills,0.00010369004231904767
"Lat Long_34.875144, -116.821698",0.00010364170265326205
City_Jamestown,0.00010355937544633845
"Lat Long_40.587919, -122.464732",0.00010352953549790412
"Lat Long_33.657433, -117.04254",0.00010347229529745314
"Lat Long_38.733908, -120.453416",0.00010319918212775195
City_Phillipsville,0.00010307555849854172
"Lat Long_37.28682, -121.723877",0.00010303167167418635
"Lat Long_34.404544, -119.302118",0.00010298986952884424
City_Tollhouse,0.00010266743085793608
"Lat Long_38.522328, -122.97932",0.00010258994744945429
"Lat Long_36.545322, -119.642281",0.00010254527010048561
City_Marshall,0.00010240059309029311
City_Camptonville,0.0001023396583664685
City_Freedom,0.00010195957626942044
"Lat Long_38.696659, -123.436861",0.00010185394686737098
"Lat Long_39.69676, -121.644379",0.00010129505216467003
"Lat Long_37.939768, -120.188002",0.00010118661693998726
City_Brownsville,0.00010118552259525391
"Lat Long_39.732767, -122.042298",0.00010111741922440481
City_San Juan Bautista,0.00010080348142903882
"Lat Long_39.449794, -121.936372",0.00010069237349847629
"Lat Long_38.606703, -120.586659",0.00010045675532852748
"Lat Long_38.129308, -122.834815",9.991858655730783e-05
"Lat Long_34.845861, -118.885163",9.967171876537345e-05
"Lat Long_37.331762, -122.341444",9.952736865795664e-05
"Lat Long_34.214054, -118.88109",9.944498882302378e-05
City_Calipatria,9.939431466632906e-05
City_Butte City,9.937820693735081e-05
City_Danville,9.931882714946722e-05
"Lat Long_40.184094, -123.745487",9.931530342313083e-05
"Lat Long_37.257772, -122.051824",9.929689805726455e-05
City_Foothill Ranch,9.917769990212495e-05
City_Nicolaus,9.913690974787212e-05
City_Penn Valley,9.903669990200009e-05
"Lat Long_33.839989, -116.659215",9.872623071824299e-05
"Lat Long_34.078821, -118.177576",9.86384829054234e-05
"Lat Long_39.53222, -122.594879",9.853460110313933e-05
"Lat Long_36.186867, -120.387793",9.85187808669103e-05
City_French Gulch,9.805138664358797e-05
"Lat Long_39.141934, -122.770679",9.775142589680465e-05
City_Castella,9.774045296197227e-05
City_West Sacramento,9.756120109288541e-05
"Lat Long_34.191842, -118.822796",9.738881725770376e-05
City_Elk Creek,9.686343694276002e-05
"Lat Long_33.694501, -116.412711",9.680917288957236e-05
"Lat Long_39.933852, -121.584371",9.678784936840643e-05
"Lat Long_39.724433, -123.767578",9.674299580755003e-05
"Lat Long_39.83307, -123.178765",9.673514286453367e-05
"Lat Long_33.86532, -118.396336",9.6511164180135e-05
City_Helm,9.631857531242511e-05
"Lat Long_40.809636, -124.189977",9.618738115177211e-05
"Lat Long_36.993666, -119.348267",9.611836401835963e-05
"Lat Long_34.019323, -118.391902",9.592730521349658e-05
City_Patterson,9.578863873841502e-05
"Lat Long_33.012751, -117.200617",9.575632688033207e-05
"Lat Long_34.17211, -115.769773",9.56593218671475e-05
City_Midway City,9.539345506253857e-05
"Lat Long_36.974575, -121.991149",9.526793242597697e-05
City_Crows Landing,9.517621116521402e-05
"Lat Long_32.961064, -117.134917",9.503014475085075e-05
City_Campbell,9.500854803532251e-05
"Lat Long_39.783747, -120.661032",9.49227164911736e-05
"Lat Long_36.462671, -118.997291",9.454148307917223e-05
"Lat Long_38.244806, -120.417301",9.442174502974513e-05
City_Santa Ynez,9.441778181450971e-05
City_Standish,9.42634579536784e-05
"Lat Long_34.090925, -118.128164",9.422497385147971e-05
City_Wilseyville,9.420757118210773e-05
"Lat Long_38.684437, -121.055634",9.410497083446603e-05
"Lat Long_34.209532, -118.577563",9.403795048707091e-05
City_Lytle Creek,9.394382494476287e-05
City_Gasquet,9.385404899601952e-05
"Lat Long_33.819385, -117.600213",9.381764358183828e-05
City_Inyokern,9.381685426174703e-05
"Lat Long_34.702766, -116.093376",9.362780871929915e-05
"Lat Long_33.868316, -117.929029",9.347824547038644e-05
"Lat Long_35.930782, -121.189757",9.337358154116992e-05
City_Sloughhouse,9.329598692844987e-05
City_Whitmore,9.328859707927332e-05
"Lat Long_34.178483, -118.431791",9.327599771159032e-05
"Lat Long_34.269449, -118.768471",9.31386476613729e-05
"Lat Long_38.392686, -120.415951",9.301143331883972e-05
"Lat Long_38.006047, -121.916834",9.282743301340627e-05
City_Yorkville,9.271567226356851e-05
"Lat Long_37.946617, -122.563571",9.269937994026836e-05
City_Tahoe City,9.268971053010289e-05
City_El Cerrito,9.265960644704886e-05
City_Artesia,9.241388582170547e-05
"Lat Long_36.141319, -119.129075",9.225321349328831e-05
"Lat Long_37.818543, -121.006907",9.222726804683707e-05
"Lat Long_40.271535, -121.018087",9.210939514747866e-05
"Lat Long_37.900662, -122.052782",9.197336899718747e-05
City_Albion,9.196999201098711e-05
City_Winchester,9.195229597348489e-05
City_Camino,9.19174115027594e-05
City_Durham,9.185705784808553e-05
"Lat Long_34.239636, -118.245259",9.154418982761522e-05
"Lat Long_38.377165, -123.037957",9.138616723068707e-05
City_Boulevard,9.132987979573876e-05
City_San Luis Obispo,9.119127856055317e-05
"Lat Long_38.232389, -122.324944",9.116365031327256e-05
City_Lemon Cove,9.116223530041226e-05
"Lat Long_37.277592, -121.986477",9.11407429093204e-05
"Lat Long_35.013299, -116.834092",9.109331457620245e-05
City_Galt,9.108094362678591e-05
"Lat Long_33.940619, -117.9513",9.102911414350068e-05
"Lat Long_33.03679, -115.60503",9.102055002588571e-05
"Lat Long_38.875508, -121.765866",9.094876120284518e-05
"Lat Long_40.186772, -122.388361",9.091508884543076e-05
City_Plymouth,9.080618979728108e-05
"Lat Long_36.936228, -121.785559",9.047235500804176e-05
City_Armona,9.04441905750036e-05
City_Canby,9.038087766488716e-05
City_Selma,9.030831157379247e-05
"Lat Long_38.784329, -121.373245",9.020640742554134e-05
"Lat Long_33.848733, -117.788357",9.009598891471288e-05
"Lat Long_33.143826, -115.497485",8.997348483583236e-05
"Lat Long_38.123544, -121.159078",8.986787254513812e-05
"Lat Long_39.094102, -123.500853",8.973753032504554e-05
City_Hawthorne,8.960858867428319e-05
City_La Habra,8.956079077958215e-05
City_Oak Park,8.955655590681983e-05
"Lat Long_39.493991, -122.286363",8.95007412428794e-05
City_Porter Ranch,8.947393346167527e-05
City_Moss Beach,8.94584090735693e-05
City_Millville,8.934023693681566e-05
City_Calabasas,8.925774918237409e-05
City_Acton,8.915768006318117e-05
City_Atwater,8.914094277056801e-05
City_Callahan,8.910846491704364e-05
"Lat Long_37.581496, -119.972762",8.889937798510512e-05
"Lat Long_39.02741, -121.614982",8.885277121671146e-05
"Lat Long_37.45567, -122.407992",8.871655075608043e-05
City_Mather,8.856716996903138e-05
City_Corte Madera,8.851072601627883e-05
City_Orland,8.841215803754286e-05
"Lat Long_39.435756, -121.552071",8.825602724138955e-05
"Lat Long_41.280341, -120.150381",8.813541291912212e-05
City_Silverado,8.805683345852641e-05
"Lat Long_33.644585, -116.871544",8.78637325373685e-05
City_Williams,8.784214456792175e-05
"Lat Long_34.437945, -119.77191",8.779218180715908e-05
"Lat Long_34.501452, -118.207862",8.773334480727892e-05
"Lat Long_37.84771, -120.486589",8.76922836609521e-05
City_Whitethorn,8.765773628648731e-05
"Lat Long_36.488056, -120.407691",8.758554291073081e-05
"Lat Long_34.172071, -118.946262",8.756199516057506e-05
"Lat Long_33.988543, -118.334081",8.74600177807344e-05
City_Milford,8.739429270284572e-05
"Lat Long_37.971751, -122.611873",8.738575508146361e-05
City_Blythe,8.723192132310522e-05
"Lat Long_38.93496, -122.792243",8.718433088985398e-05
"Lat Long_38.392821, -121.799917",8.718255848823592e-05
"Lat Long_37.890145, -119.184087",8.717900899812558e-05
"Lat Long_39.531028, -121.24807",8.697323271542039e-05
"Lat Long_34.128284, -118.047732",8.693440283147782e-05
City_Blairsden Graeagle,8.687438795388078e-05
"Lat Long_34.205504, -118.993111",8.67059683049456e-05
"Lat Long_33.787298, -117.320676",8.669999840999571e-05
"Lat Long_34.101608, -118.055848",8.665670611043268e-05
"Lat Long_33.972293, -116.654195",8.656922102333426e-05
City_Shingletown,8.656740682251202e-05
"Lat Long_38.169605, -121.310964",8.653391503406322e-05
City_Leggett,8.646350137041128e-05
"Lat Long_40.170357, -123.417298",8.645781637983056e-05
"Lat Long_37.758019, -122.138678",8.645031964896448e-05
"Lat Long_38.517295, -121.439819",8.642131578126289e-05
City_Lake Forest,8.629347001301955e-05
"Lat Long_32.800671, -116.483363",8.628708537075548e-05
"Lat Long_38.788898, -121.608624",8.628306736132553e-05
"Lat Long_38.161321, -122.271588",8.621710554890695e-05
City_Mill Creek,8.601330153379272e-05
City_Crockett,8.599064043775965e-05
City_Tahoma,8.598136046016046e-05
"Lat Long_38.578807, -123.19338",8.592801968479392e-05
"Lat Long_38.63153, -120.842609",8.585759118973157e-05
"Lat Long_40.740138, -122.587476",8.582068728570768e-05
"Lat Long_39.191797, -120.212401",8.56254736910714e-05
City_Descanso,8.55111505434288e-05
City_Morro Bay,8.542620576626341e-05
"Lat Long_41.737962, -123.07557",8.541920015856215e-05
City_Randsburg,8.540475837142234e-05
"Lat Long_33.69887, -117.25071",8.52250535288068e-05
City_Azusa,8.519880531128113e-05
"Lat Long_34.139402, -118.128658",8.514112914852728e-05
"Lat Long_38.834469, -122.127193",8.478678109341863e-05
"Lat Long_37.348129, -121.98469",8.477347990415354e-05
"Lat Long_34.110444, -118.156957",8.46994224975948e-05
"Lat Long_37.990574, -120.261821",8.464796386136327e-05
"Lat Long_35.453912, -120.69461",8.464724626384793e-05
"Lat Long_37.921034, -122.341798",8.462950586127781e-05
"Lat Long_39.225694, -123.717354",8.456608578926324e-05
"Lat Long_38.470423, -121.114897",8.432167422928752e-05
City_Ludlow,8.427457362138725e-05
"Lat Long_33.936298, -116.849577",8.427034446937828e-05
"Lat Long_38.493888, -122.777141",8.423712805235718e-05
City_Oregon House,8.359160022148054e-05
City_Ducor,8.354437249792755e-05
"Lat Long_38.489273, -120.891614",8.35226316914542e-05
"Lat Long_34.1678, -116.86433",8.32572931133147e-05
City_Campo,8.320065855655124e-05
"Lat Long_37.750822, -121.238423",8.309081360576489e-05
"Lat Long_34.062095, -118.401508",8.307505511359778e-05
"Lat Long_37.59485, -122.051521",8.304337035527439e-05
"Lat Long_35.176236, -120.483243",8.304134105754635e-05
"Lat Long_33.735802, -117.818805",8.288126182665237e-05
"Lat Long_33.744439, -117.98588",8.269389275639575e-05
"Lat Long_37.421633, -122.009613",8.26916292791039e-05
"Lat Long_34.630356, -120.032564",8.266103362719781e-05
"Lat Long_37.160194, -121.945611",8.264548834417238e-05
"Lat Long_37.672906, -120.946594",8.264462006133385e-05
City_Felton,8.25960373593354e-05
"Lat Long_34.757477, -120.550507",8.245246466430015e-05
"Lat Long_33.976753, -117.897367",8.243777720548208e-05
City_Downieville,8.236126318662106e-05
"Lat Long_34.030578, -118.399613",8.230253705951733e-05
City_Sutter Creek,8.217818873562474e-05
"Lat Long_40.345949, -120.081187",8.214270750525311e-05
"Lat Long_34.037037, -118.705803",8.212690132731943e-05
"Lat Long_38.104705, -122.247387",8.212304196122635e-05
City_North Highlands,8.194934981679009e-05
"Lat Long_33.830453, -118.384565",8.190901694438424e-05
City_Nicasio,8.180010767256529e-05
City_Placerville,8.177242659124265e-05
"Lat Long_41.266008, -120.490731",8.172082627855636e-05
"Lat Long_41.867908, -123.794144",8.160605264033514e-05
City_Vernalis,8.154316743161336e-05
City_Colfax,8.153686432709098e-05
"Lat Long_34.079449, -118.548306",8.146409532153728e-05
"Lat Long_33.873395, -118.37019",8.146034935884114e-05
City_Forest Ranch,8.135810420293058e-05
"Lat Long_37.4695, -120.672724",8.119865394953686e-05
"Lat Long_37.349546, -122.134356",8.115766809248957e-05
"Lat Long_37.980269, -122.342635",8.08392425288923e-05
"Lat Long_38.966713, -123.586412",8.077700577159052e-05
City_Covina,8.058824876709986e-05
City_Trinidad,8.055944992123154e-05
"Lat Long_34.127194, -118.295647",8.021712657848937e-05
City_Burlingame,8.012306702875083e-05
"Lat Long_33.60693, -117.644253",8.007205328935728e-05
"Lat Long_33.734933, -117.044145",8.006070733911899e-05
City_Lemoore,7.961209323577458e-05
"Lat Long_41.932207, -120.135941",7.954258064948507e-05
"Lat Long_34.066964, -117.937007",7.954206890796787e-05
City_Flournoy,7.95353701586063e-05
"Lat Long_39.333737, -120.858667",7.931575165719675e-05
City_Orosi,7.923037869980639e-05
"Lat Long_37.750553, -122.197175",7.907561418285881e-05
"Lat Long_33.62251, -117.927024",7.906216687761918e-05
"Lat Long_37.871416, -122.246597",7.903122561874628e-05
"Lat Long_38.460517, -122.790335",7.901281934390947e-05
"Lat Long_32.690654, -115.431225",7.894230614101421e-05
"Lat Long_34.008293, -118.346766",7.882886305785409e-05
City_Lebec,7.88217743818356e-05
"Lat Long_37.22565, -122.297533",7.868733675612072e-05
City_Bloomington,7.867605437503001e-05
City_Pollock Pines,7.864979229665032e-05
"Lat Long_41.388397, -122.794636",7.857869567380092e-05
City_Calpine,7.853026137073838e-05
"Lat Long_34.182378, -118.262922",7.850317117492392e-05
"Lat Long_37.862128, -122.075197",7.837774121782961e-05
"Lat Long_38.683605, -120.811852",7.837087481796692e-05
"Lat Long_40.497441, -121.827524",7.798913323502077e-05
"Lat Long_34.044639, -118.240413",7.795555367811808e-05
City_Rio Vista,7.792525748205617e-05
City_Woodacre,7.773697000629423e-05
"Lat Long_38.065359, -122.665566",7.769218040202437e-05
City_Portola,7.74844336048116e-05
City_California Hot Springs,7.744341163167121e-05
City_Carmichael,7.743282433838835e-05
"Lat Long_33.798266, -118.300237",7.742882092829286e-05
"Lat Long_33.97803, -118.217141",7.740374546630479e-05
"Lat Long_36.319181, -117.593053",7.74028835768691e-05
City_Llano,7.738555078845948e-05
City_Northridge,7.728119227981899e-05
"Lat Long_37.750778, -121.13238",7.696771239201579e-05
"Lat Long_35.865795, -118.69759",7.685570090424432e-05
City_Dutch Flat,7.675365475038919e-05
"Lat Long_37.654436, -122.426468",7.675165821228978e-05
City_Piercy,7.663136833697905e-05
"Lat Long_38.240769, -122.901041",7.662034630995778e-05
"Lat Long_36.497895, -119.285484",7.649715339387235e-05
City_Burney,7.636776900153577e-05
"Lat Long_33.914775, -118.348083",7.633831618172405e-05
"Lat Long_34.631362, -120.238218",7.632553202536186e-05
"Lat Long_33.833181, -118.292062",7.625065005811667e-05
City_Albany,7.62306944892436e-05
City_Westport,7.614886932394119e-05
City_Mill Valley,7.608838886103428e-05
City_Los Alamitos,7.593672110995193e-05
"Lat Long_37.078873, -122.090386",7.585235975323528e-05
"Lat Long_33.527605, -116.666551",7.578672894836213e-05
"Lat Long_38.184583, -119.286558",7.57785297922455e-05
"Lat Long_36.793601, -119.761131",7.576337364183497e-05
"Lat Long_38.339996, -122.935056",7.574175327174017e-05
"Lat Long_38.183918, -120.898817",7.562007439387605e-05
"Lat Long_32.698964, -115.886656",7.556576948897774e-05
"Lat Long_38.049292, -122.228415",7.537900144673117e-05
"Lat Long_38.233879, -120.861666",7.52791532388296e-05
"Lat Long_40.166028, -123.584144",7.517706983736548e-05
"Lat Long_33.844983, -117.952151",7.515445520309572e-05
City_Temple City,7.508148095649473e-05
City_Daggett,7.49961820455503e-05
City_Caliente,7.49635719102522e-05
City_Alderpoint,7.485472370381946e-05
"Lat Long_37.089111, -122.062213",7.48264686625371e-05
"Lat Long_36.78724, -119.827813",7.466063969052728e-05
City_Mecca,7.463087089643373e-05
City_Richvale,7.45295835041305e-05
City_Shandon,7.438015748713618e-05
"Lat Long_35.480896, -120.469476",7.420117641693087e-05
"Lat Long_38.047746, -121.030499",7.402704104101629e-05
"Lat Long_40.077028, -121.494168",7.391249316367055e-05
"Lat Long_36.520537, -120.118055",7.39029803384908e-05
"Lat Long_34.097345, -117.906736",7.383417660876114e-05
City_Shasta Lake,7.376808552058306e-05
"Lat Long_33.174725, -116.743329",7.372703071049618e-05
City_Knights Landing,7.370051820995551e-05
"Lat Long_33.960891, -118.032222",7.367165631809409e-05
City_Harbor City,7.348334115153066e-05
"Lat Long_40.825486, -124.049485",7.346538639666335e-05
City_Hornitos,7.343546553710888e-05
City_Strathmore,7.338139652359074e-05
"Lat Long_36.456091, -119.486225",7.329331217370495e-05
"Lat Long_32.741499, -117.127409",7.308934895147516e-05
"Lat Long_38.787446, -122.58675",7.30592368746042e-05
City_Walnut Grove,7.297285084676608e-05
"Lat Long_40.274302, -124.210902",7.296936264677975e-05
City_Bodfish,7.286795729844098e-05
City_River Pines,7.28252903508349e-05
"Lat Long_33.796568, -116.924723",7.249454534582732e-05
"Lat Long_34.460197, -119.802602",7.229741917853058e-05
City_Canyon Dam,7.229719735960314e-05
"Lat Long_37.474396, -120.875917",7.218482285967772e-05
